date, pm25, pm10, o3, no2, so2, co
2020/5/19, 127, 65, 115, 23, 4, 3
2020/5/20, 150, 61, 58, 5, 1, 5
2020/5/21, 125, 45, 39, 12, 1, 7
2020/5/22, 114, 50, 62, 18, 3, 6
2020/5/23, 88, 75, 148, 21, 3, 8
2020/5/24, 139, 28, 36, 5, 2, 5
2020/5/25, 72, 28, 34, 11, 2, 5
2020/5/26, 66, 56, 32, 20, 3, 6
2020/5/27, 112, 31, 54, 11, 2, 3
2020/5/28, 69, 40, 62, 14, 4, 3
2020/5/29, 82, 48, 94, 16, 3, 3
2020/5/30, 108, 58, 113, 17, 3, 4
2020/5/31, 121, 71, 128, 12, 2, 5
2020/6/1, 157, 42, 44, 6, 2, 4
2020/6/2, 128, 23, 66, 7, 2, 3
2020/6/3, 61, 51, 86, 17, 3, 4
2020/6/4, 84, 57, 117, 18, 3, 5
2020/6/5, 110, 62, 137, 21, 2, 6
2020/6/6, 131, 71, 110, 20, 4, 5
2020/6/7, 133, 50, 67, 7, 1, 5
2020/6/8, 119, 39, 62, 6, 1, 5
2020/6/9, 97, 51, 111, 9, 2, 3
2020/6/10, 98, 51, 102, 9, 1, 4
2020/6/11, 98, 68, 64, 13, 2, 6
2020/6/12, 139, 41, 53, 15, 1, 6
2020/6/13, 108, 45, 33, 20, 1, 5
2020/6/14, 94, 51, 61, 22, 2, 5
2020/6/15, 94, 68, 104, 16, 4, 6
2020/6/16, 130, 34, 39, 8, 1, 5
2020/6/17, 85, 17, 30, 11, 1, 7
2020/6/18, 58, 26, 51, 13, 2, 5
2020/6/19, 65, 47, 89, 17, 2, 7
2020/6/20, 128, 41, 31, 9, 2, 6
2020/6/21, 108, 35, 23, 12, 1, 7
2020/6/22, 107, 29, 37, 9, 1, 7
2020/6/23, 70, 29, 85, 13, 1, 6
2020/6/24, 57, 36, 80, 13, 1, 5
2020/6/25, 69, 46, 113, 10, 2, 6
2020/6/26, 95, 23, 42, 5, 1, 6
2020/6/27, 83, 20, 78, 6, 1, 5
2020/6/28, 66, 30, 83, 10, 1, 6
2020/6/29, 71, 42, 102, 17, , 8
2020/6/30, 101, 42, 94, 11, 1, 7
2020/7/1, 107, 20, 33, 6, 1, 6
2020/1/2, 171, 85, 8, 28, 3, 8
